sample_id,cast,date,latitude,longitude,depth,chl_ug_L,chl_qc,phaeo_ug_L,phaeo_qc,poc_ug_L,poc_qc,pon_ug_L,pon_qc,nitrite_umol_L,nitrite_qc,nitrate_nitrite_umol_L,nitrate_nitrite_qc,phosphate_umol_L,phosphate_qc,silicate_umol_L,silicate_qc,nitrate_umol_L,nitrate_qc,Tot_Chl_a,Tot_Chl_b,Tot_Chl_c,Alpha_beta_Car,But_fuco,Hex_fuco,Allo,Diadino,Diato,Fuco,Perid,Zea,MV_Chl_a,DV_Chl_a,Chlide_a,MV_Chl_b,DV_Chl_b,Chl_c1c2,Chl_c3,Lut,Neo,Viola,Phytin_a,Phide_a,Pras,Gyro,Tchl,PPC,PSC,PSP,Tcar,Tacc,Tpg,DP,Tacc_Tchla,PSC_Tcar,PPC_Tcar,Tchl_Tcar,PPC_Tpg,PSP_Tpg,TchlA_Tpg,time_dt,time_dn,temp,sal,sigma_T,oxygen,PAR,sal_abs,Perid:Chla,Allo:Chla,But-fuco:Chla,Fuco:Chla,Hex-fuco:Chla,Zea:Chla,MVChlb:Chla
2304170427,0,2312857620,37.091772,-123.860935,0,4.93,0,1.12,0,-9999,0,-9999,0,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17-Apr-2023 04:27:00,738993.185416667,11.687,32.705,24.865,7.177,80.47800344,32.8599218224872,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2304171900,0,2312910000,37.134097,-123.85321,0,5.85,0,1.38,0,31.2502,0,3.650011341,0,0.044,0,0.04,0,0.0655,0,0.527,0,-0.004,0,8.181,0.276,1.454,0.207,0,0.066,0.145,0.252,0.062,2.787,0.031,0.008,7.797,0,0.384,0.276,0,1.34,0.114,0,0.033,0.011,0.114,0.469,0.077,0,9.911,0.674,2.884,12.795,3.558,5.288,13.469,3.313,0.65,0.81,0.19,2.79,0.05,0.95,0.61,17-Apr-2023 19:00:00,738993.791666667,11.6,32.69,24.869,7.488,1655.196666,32.8448540208857,0.00378926781567046,0.0177239946216844,0,0.340667400073341,0.00806747341400807,0.000977875565334311,0.0337367070040337
2304171928,0,2312911680,37.066617,-123.813823,0,3.59,0,1.36,0,21.9703,0,3.192308698,0,0.0565,0,0.1285,0,0.1165,0,0.613,0,0.072,0,5.842,0.183,1.286,0.167,0,0.059,0.147,0.235,0.125,2.194,0.033,0.01,5.381,0,0.461,0.183,0,1.194,0.092,0,0.024,0.011,0.065,0.843,0.055,0,7.311,0.684,2.286,9.597,2.97,4.439,10.281,2.626,0.76,0.77,0.23,2.46,0.07,0.93,0.57,17-Apr-2023 19:28:00,738993.811111111,11.623,32.742,24.905,7.25,1756.666671,32.8970940442071,0.00564875042793564,0.0251626155426224,0,0.375556316330024,0.0100992810681274,0.00171174255391989,0.031324888736734
2304172000,0,2312913600,36.987686,-123.767854,0,1.09,0,0.22,0,8.8415,0,1.413729649,0,0.1925,0,4.333,0,0.368,0,3.304,0,4.1405,0,1.313,0.069,0.263,0.048,0,0.073,0.069,0.052,0.055,0.387,0,0.01,1.282,0,0.031,0.069,0,0.207,0.056,0,0,0,0.016,0.082,0.021,0,1.645,0.234,0.46,2.105,0.694,1.026,2.339,0.608,0.78,0.66,0.34,2.37,0.1,0.9,0.56,17-Apr-2023 20:00:00,738993.833333333,12.32,33.1,25.053,6.246,2022.851294,33.2567823824814,0,0.0525514089870526,0,0.294744859101295,0.0555978674790556,0.00761614623000762,0.0525514089870526
2304172030,0,2312915400,36.946357,-123.747285,0,0.41,0,0.23,0,4.2668,0,0.787998639,0,0.167,0,4.53,0,0.4315,0,5.162,0,4.363,0,0.624,0.171,0.09,0.029,0,0.044,0.031,0.011,0.007,0.061,0,0.037,0.624,0,0,0.171,0,0.062,0.028,0.006,0.015,0,0,0,0.04,0,0.885,0.115,0.105,0.99,0.22,0.481,1.105,0.344,0.77,0.48,0.52,4.02,0.1,0.9,0.56,17-Apr-2023 20:30:00,738993.854166667,12.268,33.052,25.026,5.998,2088.38864,33.2085512007489,0,0.0496794871794872,0,0.0977564102564103,0.0705128205128205,0.0592948717948718,0.274038461538462
2304172100,0,2312917200,37.009492,-123.807711,0,1.33,0,0.19,0,9.0087,0,1.465521993,0,0.1265,0,1.373,0,0.191,0,0.717,0,1.2465,0,1.838,0.032,0.431,0.047,0,0.028,0.023,0.069,0.097,0.835,0.016,0,1.741,0,0.097,0.032,0,0.373,0.058,0,0,0,0.029,0.212,0.006,0,2.301,0.236,0.879,3.18,1.115,1.578,3.416,0.934,0.86,0.79,0.21,2.06,0.07,0.93,0.54,17-Apr-2023 21:00:00,738993.875,12.309,32.989,24.969,6.442,2188.842171,33.1452592579148,0.00870511425462459,0.0125136017410228,0,0.454298150163221,0.015233949945593,0,0.0174102285092492
2304172200,0,2312920800,37.043503,-123.83328,0,4.4,0,1.47,0,26.0675,0,3.764800247,0,0.078,0,0.657,0,0.1555,0,1.346,0,0.579,0,6.472,0.282,1.35,0.174,0,0.066,0.148,0.226,0.055,2.435,0.04,0.013,6.141,0,0.331,0.282,0,1.252,0.098,0,0.036,0.011,0.167,0.619,0.082,0,8.104,0.616,2.541,10.645,3.157,4.789,11.261,2.984,0.74,0.8,0.2,2.57,0.05,0.95,0.57,17-Apr-2023 22:00:00,738993.916666667,11.658,32.772,24.922,7.059,1964.551993,32.9272346961038,0.00618046971569839,0.0228677379480841,0,0.37623609394314,0.0101977750309023,0.00200865265760198,0.0435723114956737
2304172230,0,2312922600,37.050605,-123.834328,0,5.32,0,1.36,0,25.6066,0,3.688738059,0,0.0625,0,0.2,0,0.122,0,0.8495,0,0.1375,0,6.455,0.25,1.349,0.191,0,0.066,0.163,0.28,0.103,2.393,0.04,0.014,6.11,0,0.345,0.25,0,1.248,0.101,0,0.032,0.01,0.067,0.503,0.074,0,8.054,0.751,2.499,10.553,3.25,4.849,11.304,2.926,0.75,0.77,0.23,2.48,0.07,0.93,0.57,17-Apr-2023 22:30:00,738993.9375,11.726,32.748,24.892,7.167,1273.897997,32.9031216098165,0.00619674670797831,0.0252517428350116,0,0.370720371804802,0.0102246320681642,0.00216886134779241,0.0387296669248644
2304172300,0,2312924400,37.069867,-123.848144,0,5.34,0,2.54,0,35.6027,0,5.116779869,0,0.049,0,0.1,0,0.0735,0,0.5425,0,0.051,0,8.038,0.398,1.967,0.221,0,0.109,0.167,0.382,0.053,3.203,0.043,0.014,7.341,0,0.697,0.398,0,1.797,0.17,0,0.049,0.018,0.084,0.825,0.124,0,10.403,0.837,3.355,13.758,4.192,6.557,14.595,3.934,0.82,0.8,0.2,2.48,0.06,0.94,0.55,17-Apr-2023 23:00:00,738993.958333333,11.578,32.785,24.947,7.559,1381.046671,32.9402987294367,0.00534958945011197,0.0207763125155511,0,0.398482209504852,0.0135605872107489,0.00174172679771087,0.0495148046777805
2304172330,0,2312926200,37.014775,-123.800566,0,2.12,0,0.64,0,17.2001,0,2.469303497,0,0.112,0,0.6505,0,0.159,0,1.5605,0,0.5385,0,2.499,0.227,0.497,0.088,0.014,0.049,0.12,0.098,0.046,0.755,0.019,0.018,2.379,0,0.12,0.227,0,0.443,0.054,0.01,0.024,0.01,0.027,0.167,0.066,0,3.223,0.37,0.837,4.06,1.207,1.931,4.43,1.202,0.77,0.69,0.31,2.67,0.08,0.92,0.56,17-Apr-2023 23:30:00,738993.979166667,12.093,32.859,24.909,6.754,1123.201428,33.0146437607961,0.00760304121648659,0.0480192076830732,0.00560224089635854,0.302120848339336,0.0196078431372549,0.00720288115246098,0.0908363345338135
2304180000,0,2312928000,36.943876,-123.742276,0,0.5,0,0.24,0,4.32,0,0.706333898,0,0.1625,0,4.318,0,0.358,0,4.573,0,4.1555,0,0.61,0.159,0.092,0.027,0.01,0.055,0.039,0.018,0,0.062,0,0.03,0.603,0,0.007,0.159,0,0.066,0.026,0.006,0.016,0.007,0,0,0.042,0,0.861,0.114,0.127,0.988,0.241,0.492,1.102,0.355,0.81,0.53,0.47,3.57,0.1,0.9,0.55,18-Apr-2023 00:00:00,738994,12.397,33.019,24.976,6.007,614.2133319,33.1753945845698,0,0.0639344262295082,0.0163934426229508,0.101639344262295,0.0901639344262295,0.0491803278688525,0.260655737704918
2304180100,0,2312931600,36.934852,-123.737203,0,0.27,0,0.39,0,5.3251,0,0.986863793,0,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,0.552,0.176,0.082,0.027,0,0.045,0.031,0.016,0,0.063,0,0.031,0.552,0,0,0.176,0,0.06,0.022,0.007,0.018,0.009,0.015,0,0.047,0,0.81,0.105,0.108,0.918,0.213,0.471,1.023,0.346,0.85,0.51,0.49,3.8,0.1,0.9,0.54,18-Apr-2023 01:00:00,738994.041666667,12.356,33.016,24.981,5.991,1770.503998,33.172379528301,0,0.0561594202898551,0,0.114130434782609,0.0815217391304348,0.0561594202898551,0.318840579710145
2304181800,0,2312992800,36.98411,-123.880125,0,2.94,0,0.81,0,16.4756,0,2.589722739,0,0.116,0,1.3775,0,0.1535,0,1.517,0,1.2615,0,3.859,0.176,0.742,0.102,0,0.05,0.076,0.129,0.101,1.487,0,0.018,3.666,0,0.193,0.176,0,0.657,0.085,0,0.019,0,0.092,0.255,0.046,0,4.777,0.426,1.537,6.314,1.963,2.881,6.74,1.807,0.75,0.78,0.22,2.43,0.06,0.94,0.57,18-Apr-2023 18:00:00,738994.75,11.755,32.845,24.961,6.659,2283.893345,33.0005766739567,0,0.0196942213008551,0,0.385332987820679,0.0129567245400363,0.00466442083441306,0.0456076703809277
2304181830,0,2312994600,37.03053,-123.883549,0,4.51,0,2.11,0,24.5052,0,3.685178092,0,0.0625,0,0.0645,0,0.0205,0,0.722,0,0.002,0,5.594,0.171,1.33,0.148,0,0.054,0.079,0.233,0.112,2.4,0.026,0.017,5.109,0,0.485,0.171,0,1.233,0.097,0,0.023,0.007,0.067,0.736,0.026,0,7.095,0.589,2.48,9.575,3.069,4.57,10.164,2.747,0.82,0.81,0.19,2.31,0.06,0.94,0.55,18-Apr-2023 18:30:00,738994.770833333,11.548,32.747,24.923,7.379,1594.341454,32.9021163060397,0.00464783696818019,0.0141222738648552,0,0.429031104755095,0.00965319985698963,0.00303897032534859,0.0305684662138005
2304181900,0,2312996400,37.012104,-123.924146,0,4.47,0,2.91,0,29.633,0,4.567085256,0,0.0595,0,0.089,0,0.0105,0,0.611,0,0.0295,0,6.597,0.156,1.876,0.182,0,0.064,0.048,0.327,0.212,3.265,0.029,0.03,6.064,0,0.533,0.156,0,1.756,0.12,0,0.026,0.01,0.062,0.91,0.024,0,8.629,0.799,3.358,11.987,4.157,6.189,12.786,3.592,0.94,0.81,0.19,2.08,0.06,0.94,0.52,18-Apr-2023 19:00:00,738994.791666667,11.761,32.812,24.935,7.541,2686.468653,32.9674235796585,0.00439593754737002,0.00727603456116417,0,0.494921934212521,0.00970137941488555,0.0045475216007276,0.0236471123237835
2304181930,0,2312998200,36.957897,-123.925232,0,2.15,0,0.63,0,13.0924,0,2.099228053,0,0.116,0,2.0615,0,0.193,0,3.416,0,1.9455,0,3.153,0.165,0.618,0.092,0.01,0.06,0.042,0.115,0.127,1.234,0,0.034,3.024,0,0.129,0.165,0,0.543,0.075,0.007,0.023,0.006,0.03,0.198,0.048,0,3.936,0.41,1.304,5.24,1.714,2.497,5.65,1.545,0.79,0.76,0.24,2.3,0.07,0.93,0.56,18-Apr-2023 19:30:00,738994.8125,11.564,32.652,24.846,6.673,2442.655948,32.8066613463478,0,0.0133206470028544,0.00317158261972724,0.391373295274342,0.0190294957183635,0.0107833809070726,0.0523311132254995
2304182000,0,2313000000,36.940182,-123.960866,0,1.11,0,0.48,0,6.8206,0,1.208760121,0,0.1205,0,3.137,0,0.2755,0,4.6125,0,3.0165,0,1.509,0.142,0.282,0.053,0.012,0.051,0.021,0.048,0.066,0.534,0,0.029,1.448,0,0.061,0.142,0,0.233,0.049,0.007,0.015,0,0.016,0.076,0.04,0,1.933,0.217,0.597,2.53,0.814,1.238,2.747,0.789,0.82,0.73,0.27,2.37,0.08,0.92,0.55,18-Apr-2023 20:00:00,738994.833333333,11.421,32.587,24.822,6.371,2480.137334,32.7413528018905,0,0.0139165009940358,0.00795228628230616,0.353876739562624,0.0337972166998012,0.0192180251822399,0.0941020543406229
2304182030,0,2313001800,36.940279,-123.970649,0,1.34,0,0.39,0,6.5312,0,1.255157644,0,0.1245,0,3.2175,0,0.2825,0,4.718,0,3.093,0,1.615,0.167,0.289,0.06,0.014,0.065,0.078,0.059,0.046,0.422,0.013,0.026,1.537,0,0.078,0.167,0,0.235,0.054,0.01,0.02,0.007,0.02,0.078,0.054,0,2.071,0.269,0.514,2.585,0.783,1.239,2.854,0.785,0.77,0.66,0.34,2.64,0.09,0.91,0.57,18-Apr-2023 20:30:00,738994.854166667,11.138,32.581,24.868,6.363,2500.95,32.7353245994661,0.00804953560371517,0.048297213622291,0.0086687306501548,0.261300309597523,0.0402476780185759,0.0160990712074303,0.103405572755418
2304182100,0,2313003600,36.989629,-123.970183,0,2.97,0,1.21,0,20.4655,0,2.866298519,0,0.0635,0,-0.014,0,-0.0065,0,0.6,0,-0.0775,0,4.438,0.119,1.084,0.11,0,0.038,0.044,0.195,0.12,1.937,0,0.019,4.202,0,0.236,0.119,0,1.012,0.072,0,0.019,0,0.04,0.592,0.017,0,5.641,0.488,1.975,7.616,2.463,3.666,8.104,2.157,0.83,0.8,0.2,2.29,0.06,0.94,0.55,18-Apr-2023 21:00:00,738994.875,12.347,32.765,24.788,7.352,2498.383334,32.9202001228591,0,0.00991437584497521,0,0.436457863902659,0.00856241550247859,0.0042812077512393,0.026813880126183
2304182140,0,2313006000,37.056827,-123.969598,0,4.53,0,0.41,0,22.6128,0,3.298548761,0,0.0465,0,0.0535,0,0.0675,0,0.5075,0,0.00700000000000001,0,5.873,0.139,1.273,0.138,0,0.037,0.067,0.169,0.194,2.53,0.018,0.024,5.27,0,0.603,0.139,0,1.189,0.084,0,0.019,0.007,0.043,0.541,0.018,0,7.285,0.592,2.585,9.87,3.177,4.589,10.462,2.815,0.78,0.81,0.19,2.29,0.06,0.94,0.56,18-Apr-2023 21:40:00,738994.902777778,12.415,32.727,24.746,7.333,2303.785337,32.8820255412135,0.00306487314830581,0.0114081389409161,0,0.430784948067427,0.00630001702707305,0.00408649753107441,0.0236676315341393
2304182200,0,2313007200,37.047298,-123.943021,0,2.42,0,0.64,0,16.3024,0,2.540027021,0,0.0565,0,0.077,0,0.073,0,0.372,0,0.0205,0,3.356,0.092,0.796,0.099,0,0.033,0.034,0.117,0.192,1.527,0,0.025,3.048,0,0.308,0.092,0,0.739,0.057,0.005,0.015,0.007,0.026,0.351,0.015,0,4.244,0.467,1.56,5.804,2.027,2.915,6.271,1.711,0.87,0.77,0.23,2.09,0.07,0.93,0.54,18-Apr-2023 22:00:00,738994.916666667,12.726,32.819,24.757,7.111,739.6033264,32.9744599951275,0,0.0101311084624553,0,0.455005959475566,0.0098331346841478,0.00744934445768772,0.0274135876042908
2304182230,0,2313009000,37.01331,-123.892426,0,4.66,0,2.23,0,31.4478,0,4.173144808,0,0.043,0,0.094,0,0.02,0,0.19,0,0.051,0,4.875,0.114,1.44,0.141,0,0.051,0.049,0.232,0.277,2.627,0,0.025,4.037,0,0.838,0.114,0,1.347,0.093,0,0.023,0.006,0.032,0.656,0.02,0,6.429,0.724,2.678,9.107,3.402,4.956,9.831,2.866,1.02,0.79,0.21,1.89,0.07,0.93,0.5,18-Apr-2023 22:30:00,738994.9375,12.194,32.817,24.858,7.83,1331.18313,32.972446678205,0,0.0100512820512821,0,0.538871794871795,0.0104615384615385,0.00512820512820513,0.0233846153846154
2304182300,0,2313010800,36.984841,-123.841786,0,1.1,0,0.15,0,8.8506,0,1.420677509,0,0.11,0,0.9565,0,0.138,0,0.886,0,0.8465,0,1.206,0.072,0.262,0.043,0,0.023,0.019,0.059,0.092,0.492,0.014,0.024,1.138,0,0.068,0.072,0,0.226,0.036,0.009,0.011,0,0,0.107,0.021,0,1.54,0.237,0.529,2.069,0.766,1.1,2.306,0.644,0.91,0.69,0.31,2.01,0.1,0.9,0.52,18-Apr-2023 23:00:00,738994.958333333,13.551,32.949,24.694,6.58,2334.397349,33.10506851984,0.0116086235489221,0.0157545605306799,0,0.407960199004975,0.0190713101160862,0.0199004975124378,0.0597014925373134
2304191800,0,2313079200,37.075183,-123.897659,0,2.01,0,0.78,0,10.4094,0,1.965594712,0,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,2.401,0.124,0.428,0.073,0,0.042,0.074,0.095,0.041,0.777,0,0.011,2.34,0,0.061,0.124,0,0.38,0.048,0,0.015,0,0.058,0.147,0.037,0,2.953,0.294,0.819,3.772,1.113,1.665,4.066,1.028,0.69,0.74,0.26,2.65,0.07,0.93,0.59,19-Apr-2023 18:00:00,738995.75,11.556,32.742,24.917,6.655,2436.78333,32.8970965355175,0,0.0308204914618909,0,0.323615160349854,0.0174927113702624,0.00458142440649729,0.0516451478550604
2304191830,0,2313081000,37.123667,-123.90079,0,0.74,0,0.45,0,5.8369,0,1.183408317,0,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19-Apr-2023 18:30:00,738995.770833333,11.138,32.576,24.864,6.223,2591.235936,32.7303141723785,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2304191900,0,2313082800,37.122974,-123.931465,0,0.78,0,0.13,0,6.5249,0,1.139615765,0,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,1.031,0.135,0.194,0.042,0.031,0.1,0.067,0.036,0.034,0.158,0.02,0.032,1.02,0,0.011,0.135,0,0.129,0.065,0.009,0.016,0,0,0,0.041,0,1.36,0.211,0.309,1.669,0.52,0.849,1.88,0.543,0.82,0.59,0.41,2.62,0.11,0.89,0.55,19-Apr-2023 19:00:00,738995.791666667,11.132,32.535,24.833,6.222,2400.217992,32.6891205505481,0.0193986420950533,0.0649854510184287,0.0300678952473327,0.153249272550921,0.0969932104752667,0.0310378273520854,0.13094083414161
2304191930,0,2313084600,37.069566,-123.925012,0,1.56,0,0.67,0,9.1845,0,1.561458077,0,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,2.087,0.121,0.404,0.066,0,0.045,0.071,0.067,0.063,0.704,0,0.017,1.962,0,0.125,0.121,0,0.356,0.048,0.007,0.013,0,0.037,0.145,0.039,0,2.612,0.284,0.749,3.361,1.033,1.558,3.645,0.958,0.75,0.73,0.27,2.53,0.08,0.92,0.57,19-Apr-2023 19:30:00,738995.8125,11.473,32.694,24.895,6.511,2571.528002,32.8488692953574,0,0.0340201245807379,0,0.337326305701964,0.0215620507906085,0.00814566363200767,0.0579779587925251
2304192000,0,2313086400,37.017183,-123.924509,0,1.94,0,0.9,0,11.7686,0,2.145013344,0,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,2.511,0.107,0.587,0.071,0,0.052,0.043,0.09,0.092,1.091,0,0.013,2.355,0,0.156,0.107,0,0.512,0.075,0,0.013,0,0.049,0.217,0.03,0,3.205,0.309,1.143,4.348,1.452,2.146,4.657,1.306,0.85,0.79,0.21,2.21,0.07,0.93,0.54,19-Apr-2023 20:00:00,738995.833333333,12.175,32.938,24.955,6.616,2582.161333,33.0940208361927,0,0.0171246515332537,0,0.434488251692553,0.0207088809239347,0.00517722023098367,0.0426125049780964
2304192030,0,2313088200,36.978826,-123.924246,0,4.07,0,1.97,0,30.4216,0,4.091851421,0,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,5.198,0.128,1.37,0.139,0,0.047,0.062,0.217,0.122,2.504,0,0.012,4.046,0,1.152,0.128,0,1.281,0.089,0,0.021,0.005,0.046,0.715,0.02,0,6.696,0.552,2.551,9.247,3.103,4.601,9.799,2.753,0.89,0.82,0.18,2.16,0.06,0.94,0.53,19-Apr-2023 20:30:00,738995.854166667,11.774,32.795,24.919,7.622,2400.400724,32.9503403617957,0,0.0119276644863409,0,0.481723739899961,0.00904193920738746,0.00230858022316275,0.0246248557137361
2304192100,0,2313090000,36.982794,-123.924412,0,4.18,0,2.42,0,37.2787,0,4.662626669,0,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,5.073,0.129,1.433,0.138,0,0.058,0.064,0.237,0.131,2.474,0,0.015,4.226,0,0.847,0.129,0,1.345,0.088,0,0.021,0,0.046,0.846,0.023,0,6.635,0.585,2.532,9.167,3.117,4.679,9.752,2.74,0.92,0.81,0.19,2.13,0.06,0.94,0.52,19-Apr-2023 21:00:00,738995.875,11.799,32.794,24.913,7.626,1851.446208,32.9493359499478,0,0.0126158091858861,0,0.487679873841908,0.0114330770747092,0.00295683027794205,0.0254287403903016
2304192130,0,2313091800,37.014722,-123.924646,0,2.37,0,0.7,0,12.8382,0,2.032146593,0,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,2.823,0.084,0.64,0.073,0,0.055,0.048,0.101,0.106,1.273,0,0.015,2.459,0,0.364,0.084,0,0.564,0.076,0,0.012,0,0.036,0.203,0.029,0,3.547,0.343,1.328,4.875,1.671,2.395,5.218,1.475,0.85,0.79,0.21,2.12,0.07,0.93,0.54,19-Apr-2023 21:30:00,738995.895833333,12.052,32.887,24.938,6.872,2505.897335,33.0427790623373,0,0.0170031880977683,0,0.450938717676231,0.0194828196953595,0.0053134962805526,0.0297555791710946
2304192200,0,2313093600,37.087787,-123.924017,0,3.23,0,0.79,0,17.975,0,3.013994074,0,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,4.389,0.161,0.944,0.128,0.014,0.073,0.115,0.183,0.12,1.769,0.028,0.018,3.958,0,0.431,0.161,0,0.855,0.089,0,0.019,0,0.037,0.241,0.045,0,5.494,0.564,1.884,7.378,2.448,3.553,7.942,2.178,0.81,0.77,0.23,2.24,0.07,0.93,0.55,19-Apr-2023 22:00:00,738995.916666667,11.632,32.713,24.882,6.778,2576.75334,32.8679607474582,0.00637958532695375,0.0262018683071315,0.00318979266347687,0.403053087263614,0.0166324903167008,0.00410116199589884,0.0366826156299841
2304192230,0,2313095400,37.076845,-123.924361,0,2.82,0,0.78,0,-9999,0,-9999,0,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,2.921,0.123,0.735,0.111,0.019,0.076,0.119,0.14,0.135,1.271,0.029,0.019,1.898,0,1.023,0.123,0,0.661,0.074,0.008,0.022,0.007,0.027,0.215,0.044,0,3.779,0.524,1.395,5.174,1.919,2.777,5.698,1.656,0.95,0.73,0.27,1.97,0.09,0.91,0.51,19-Apr-2023 22:30:00,738995.9375,11.636,32.714,24.882,6.802,2457.135307,32.8689646080039,0.00992810681273537,0.0407394727832934,0.00650462170489558,0.435124957206436,0.0260184868195823,0.00650462170489558,0.0421088668264293
2304192300,0,2313097200,37.026381,-123.925033,0,0.89,0,0.33,0,-9999,0,-9999,0,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,1.18,0.084,0.236,0.041,0,0.034,0.046,0.049,0.055,0.405,0,0.017,1.111,0,0.069,0.084,0,0.2,0.036,0.008,0.011,0.007,0.023,0.073,0.028,0,1.5,0.208,0.439,1.939,0.647,0.967,2.147,0.586,0.82,0.68,0.32,2.32,0.1,0.9,0.55,19-Apr-2023 23:00:00,738995.958333333,12.223,32.927,24.938,6.509,2141.000004,33.0829694904447,0,0.0389830508474576,0,0.343220338983051,0.0288135593220339,0.014406779661017,0.0711864406779661
2304201809,0,2313166140,36.816153,-124.02911,0,1.77,0,0.61,0,12.8894,0,2.074416815,0,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,2.158,0.147,0.486,0.063,0.01,0.079,0.056,0.075,0.045,0.792,0,0.018,2.02,0,0.138,0.147,0,0.426,0.06,0,0.016,0,0.032,0.197,0.045,0,2.791,0.257,0.881,3.672,1.138,1.771,3.929,1.102,0.82,0.77,0.23,2.45,0.07,0.93,0.55,20-Apr-2023 18:09:00,738996.75625,11.998,32.846,24.917,6.442,2488.116669,33.0015689656591,0,0.025949953660797,0.0046339202965709,0.367006487488415,0.0366079703429101,0.00834105653382762,0.0681186283595922
2304201830,0,2313167400,36.850078,-124.033169,0,2.59,0,0.87,0,14.9986,0,2.449321868,0,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,3.69,0.074,0.798,0.089,0,0.036,0.038,0.121,0.069,1.542,0,0.01,3.451,0,0.239,0.074,0,0.739,0.059,0,0.013,0,0.074,0.428,0.01,0,4.562,0.327,1.578,6.14,1.905,2.777,6.467,1.7,0.75,0.83,0.17,2.39,0.05,0.95,0.57,20-Apr-2023 18:30:00,738996.770833333,11.789,32.813,24.93,6.679,2425.790684,32.9684152026755,0,0.0102981029810298,0,0.417886178861789,0.00975609756097561,0.002710027100271,0.0200542005420054
2304201900,0,2313169200,36.907396,-124.033078,0,4.33,0,1.66,0,20.3975,0,3.170573714,0,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,5.654,0.099,1.3,0.133,0,0.046,0.048,0.21,0.1,2.554,0,0.015,5.272,0,0.382,0.099,0,1.206,0.094,0,0.019,0,0.081,0.663,0.018,0,7.053,0.506,2.6,9.653,3.106,4.505,10.159,2.762,0.8,0.84,0.16,2.27,0.05,0.95,0.56,20-Apr-2023 19:00:00,738996.791666667,11.614,32.803,24.955,6.945,2330.276675,32.9583724592035,0,0.00848956490979837,0,0.451715599575522,0.00813583303855677,0.00265298903431199,0.0175097276264591
2304201930,0,2313171000,36.906868,-124.020647,0,3.98,0,2.22,0,-9999,0,-9999,0,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,4.827,0.094,1.273,0.118,0,0.051,0.048,0.186,0.082,2.295,0,0,4.27,0,0.557,0.094,0,1.187,0.086,0,0.018,0.009,0.08,0.706,0.014,0,6.194,0.434,2.346,8.54,2.78,4.147,8.974,2.488,0.86,0.84,0.16,2.23,0.05,0.95,0.54,20-Apr-2023 19:30:00,738996.8125,11.584,32.806,24.963,7.023,2379.95733,32.9613872450646,0,0.00994406463642014,0,0.475450590428838,0.0105655686761964,0,0.0194737932463228
2304201946,0,2313171960,36.878626,-124.003985,0,4.62,0,3.28,0,-9999,0,-9999,0,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,NaN,-9999,5.81,0.113,1.753,0.157,0,0.064,0.057,0.306,0.118,3.15,0,0.014,4.379,0,1.431,0.113,0,1.64,0.113,0,0.022,0.007,0.044,0.858,0.022,0,7.676,0.652,3.214,10.89,3.866,5.732,11.542,3.398,0.99,0.83,0.17,1.99,0.06,0.94,0.5,20-Apr-2023 19:46:00,738996.823611111,11.802,32.851,24.957,6.805,2571.617331,33.0065989323252,0,0.00981067125645439,0,0.542168674698795,0.0110154905335628,0.00240963855421687,0.0194492254733219
